seqname,source,feature,start,end,score,strand,frame,CCDS,basic,ccds_id,cds_end_NF,cds_start_NF,exon_id,exon_number,exon_version,gene_biotype,gene_id,gene_name,gene_source,gene_version,mRNA_end_NF,mRNA_start_NF,protein_id,protein_version,seleno,transcript_biotype,transcript_id,transcript_name,transcript_source,transcript_support_level,transcript_version
1,ensembl,exon,943253,943377,.,+,.,,1,,,,ENSE00003735853,7,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,exon,943698,943808,.,+,.,,1,,,,ENSE00003751941,8,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,exon,943908,944581,.,+,.,,1,,,,ENSE00003744954,9,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,five_prime_utr,925741,925800,.,+,.,,1,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,five_prime_utr,925922,925941,.,+,.,,1,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,three_prime_utr,942856,943058,.,+,.,,1,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,three_prime_utr,943253,943377,.,+,.,,1,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,three_prime_utr,943698,943808,.,+,.,,1,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,ensembl,three_prime_utr,943908,944581,.,+,.,,1,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000620200,SAMD11-216,ensembl,5,4
1,havana,transcript,930312,944575,.,+,.,,,,,1,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,930312,930336,.,+,.,,,,,1,ENSE00001768193,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,930312,930336,.,+,2,,,,,1,,1,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,931039,931089,.,+,.,,,,,1,ENSE00002696520,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,931039,931089,.,+,1,,,,,1,,2,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,935772,935896,.,+,.,,,,,1,ENSE00002703998,3,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,935772,935896,.,+,1,,,,,1,,3,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,939040,939129,.,+,.,,,,,1,ENSE00002686739,4,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,939040,939129,.,+,2,,,,,1,,4,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,939275,939412,.,+,.,,,,,1,ENSE00001708361,5,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,939275,939412,.,+,2,,,,,1,,5,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,941144,941306,.,+,.,,,,,1,ENSE00003477353,6,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,941144,941306,.,+,2,,,,,1,,6,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,942136,942251,.,+,.,,,,,1,ENSE00003681266,7,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,942136,942251,.,+,1,,,,,1,,7,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,942410,942488,.,+,.,,,,,1,ENSE00003675531,8,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,942410,942488,.,+,2,,,,,1,,8,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,942559,943058,.,+,.,,,,,1,ENSE00002728091,9,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,942559,943058,.,+,1,,,,,1,,9,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,943253,943377,.,+,.,,,,,1,ENSE00002733131,10,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,943253,943377,.,+,2,,,,,1,,10,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,943698,943808,.,+,.,,,,,1,ENSE00002692620,11,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,943698,943808,.,+,0,,,,,1,,11,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,exon,943908,944575,.,+,.,,,,,1,ENSE00001804027,12,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,CDS,943908,944150,.,+,0,,,,,1,,12,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000349216,4,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,stop_codon,944151,944153,.,+,0,,,,,1,,12,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,three_prime_utr,944154,944575,.,+,.,,,,,1,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000341065,SAMD11-201,havana,5,8
1,havana,transcript,939275,944259,.,+,.,,,,,1,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,exon,939275,939460,.,+,.,,,,,1,ENSE00002715021,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,CDS,939275,939460,.,+,2,,,,,1,,1,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000412228,1,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,exon,941144,941306,.,+,.,,,,,1,ENSE00003477353,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,CDS,941144,941306,.,+,2,,,,,1,,2,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000412228,1,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,exon,942136,942251,.,+,.,,,,,1,ENSE00003681266,3,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,CDS,942136,942251,.,+,1,,,,,1,,3,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000412228,1,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,exon,942410,942488,.,+,.,,,,,1,ENSE00003675531,4,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,CDS,942410,942488,.,+,2,,,,,1,,4,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000412228,1,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,exon,942559,943058,.,+,.,,,,,1,ENSE00002728091,5,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,CDS,942559,943058,.,+,1,,,,,1,,5,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000412228,1,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,exon,943253,943377,.,+,.,,,,,1,ENSE00002733131,6,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,CDS,943253,943377,.,+,2,,,,,1,,6,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000412228,1,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,exon,943698,944259,.,+,.,,,,,1,ENSE00001631574,7,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,CDS,943698,944150,.,+,0,,,,,1,,7,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,ENSP00000412228,1,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,stop_codon,944151,944153,.,+,0,,,,,1,,7,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,three_prime_utr,944154,944259,.,+,.,,,,,1,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,1,,,,protein_coding,ENST00000455979,SAMD11-205,havana,2,1
1,havana,transcript,940346,942173,.,+,.,,,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,processed_transcript,ENST00000478729,SAMD11-209,havana,5,1
1,havana,exon,940346,940462,.,+,.,,,,,,ENSE00001953327,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,processed_transcript,ENST00000478729,SAMD11-209,havana,5,1
1,havana,exon,941144,941306,.,+,.,,,,,,ENSE00003686968,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,processed_transcript,ENST00000478729,SAMD11-209,havana,5,1
1,havana,exon,942136,942173,.,+,.,,,,,,ENSE00001881351,3,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,processed_transcript,ENST00000478729,SAMD11-209,havana,5,1
1,havana,transcript,941076,942994,.,+,.,,,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000474461,SAMD11-208,havana,5,1
1,havana,exon,941076,941306,.,+,.,,,,,,ENSE00001939283,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000474461,SAMD11-208,havana,5,1
1,havana,exon,942136,942251,.,+,.,,,,,,ENSE00003595355,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000474461,SAMD11-208,havana,5,1
1,havana,exon,942410,942488,.,+,.,,,,,,ENSE00003689246,3,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000474461,SAMD11-208,havana,5,1
1,havana,exon,942559,942994,.,+,.,,,,,,ENSE00001887416,4,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000474461,SAMD11-208,havana,5,1
1,havana,transcript,942103,942802,.,+,.,,,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000466827,SAMD11-207,havana,3,1
1,havana,exon,942103,942251,.,+,.,,,,,,ENSE00001885801,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000466827,SAMD11-207,havana,3,1
1,havana,exon,942410,942802,.,+,.,,,,,,ENSE00001884257,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000466827,SAMD11-207,havana,3,1
1,havana,transcript,942166,942892,.,+,.,,,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000464948,SAMD11-206,havana,2,1
1,havana,exon,942166,942488,.,+,.,,,,,,ENSE00001944279,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000464948,SAMD11-206,havana,2,1
1,havana,exon,942559,942892,.,+,.,,,,,,ENSE00001857616,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,retained_intron,ENST00000464948,SAMD11-206,havana,2,1
1,ensembl_havana,gene,944204,959309,.,-,.,,,,,,,,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,,,,,,
1,havana,transcript,944204,947060,.,-,.,,,,,,,,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000483767,NOC2L-204,havana,2,5
1,havana,exon,946402,947060,.,-,.,,,,,,ENSE00001938674,1,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000483767,NOC2L-204,havana,2,5
1,havana,exon,946173,946286,.,-,.,,,,,,ENSE00003681316,2,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000483767,NOC2L-204,havana,2,5
1,havana,exon,945518,945653,.,-,.,,,,,,ENSE00003481297,3,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000483767,NOC2L-204,havana,2,5
1,havana,exon,945042,945146,.,-,.,,,,,,ENSE00001826211,4,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000483767,NOC2L-204,havana,2,5
1,havana,exon,944204,944800,.,-,.,,,,,,ENSE00003459193,5,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000483767,NOC2L-204,havana,2,5
1,ensembl_havana,transcript,944204,959290,.,-,.,1,1,CCDS3,,,,,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,959215,959290,.,-,.,1,1,CCDS3,,,ENSE00001926296,1,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,959215,959240,.,-,0,1,1,CCDS3,,,,1,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,start_codon,959238,959240,.,-,0,1,1,CCDS3,,,,1,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,958929,959081,.,-,.,1,1,CCDS3,,,ENSE00003591928,2,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,958929,959081,.,-,1,1,1,CCDS3,,,,2,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,957099,957273,.,-,.,1,1,CCDS3,,,ENSE00003620005,3,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,957099,957273,.,-,1,1,1,CCDS3,,,,3,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,956894,957025,.,-,.,1,1,CCDS3,,,ENSE00003567731,4,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,956894,957025,.,-,0,1,1,CCDS3,,,,4,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,956095,956215,.,-,.,1,1,CCDS3,,,ENSE00003589494,5,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,956095,956215,.,-,0,1,1,CCDS3,,,,5,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,955923,956013,.,-,.,1,1,CCDS3,,,ENSE00003687250,6,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,955923,956013,.,-,2,1,1,CCDS3,,,,6,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,954004,954082,.,-,.,1,1,CCDS3,,,ENSE00001380352,7,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,954004,954082,.,-,1,1,1,CCDS3,,,,7,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,953782,953892,.,-,.,1,1,CCDS3,,,ENSE00003602238,8,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,953782,953892,.,-,0,1,1,CCDS3,,,,8,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,953175,953288,.,-,.,1,1,CCDS3,,,ENSE00003560627,9,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,953175,953288,.,-,0,1,1,CCDS3,,,,9,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,952412,952600,.,-,.,1,1,CCDS3,,,ENSE00003638394,10,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,952412,952600,.,-,0,1,1,CCDS3,,,,10,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,952000,952139,.,-,.,1,1,CCDS3,,,ENSE00003527689,11,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,952000,952139,.,-,0,1,1,CCDS3,,,,11,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,951127,951238,.,-,.,1,1,CCDS3,,,ENSE00003521833,12,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,951127,951238,.,-,1,1,1,CCDS3,,,,12,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,948490,948603,.,-,.,1,1,CCDS3,,,ENSE00003500440,13,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,948490,948603,.,-,0,1,1,CCDS3,,,,13,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,948131,948232,.,-,.,1,1,CCDS3,,,ENSE00003657824,14,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,948131,948232,.,-,0,1,1,CCDS3,,,,14,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,946402,946545,.,-,.,1,1,CCDS3,,,ENSE00003554589,15,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,946402,946545,.,-,0,1,1,CCDS3,,,,15,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,946173,946286,.,-,.,1,1,CCDS3,,,ENSE00003603800,16,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,946173,946286,.,-,0,1,1,CCDS3,,,,16,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,945518,945653,.,-,.,1,1,CCDS3,,,ENSE00003682181,17,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,945518,945653,.,-,0,1,1,CCDS3,,,,17,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,945057,945146,.,-,.,1,1,CCDS3,,,ENSE00001375393,18,2,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,945057,945146,.,-,2,1,1,CCDS3,,,,18,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,exon,944204,944800,.,-,.,1,1,CCDS3,,,ENSE00003486680,19,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,CDS,944697,944800,.,-,2,1,1,CCDS3,,,,19,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,ENSP00000317992,6,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,stop_codon,944694,944696,.,-,0,1,1,CCDS3,,,,19,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,five_prime_utr,959241,959290,.,-,.,1,1,CCDS3,,,,,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,ensembl_havana,three_prime_utr,944204,944693,.,-,.,1,1,CCDS3,,,,,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,protein_coding,ENST00000327044,NOC2L-201,ensembl_havana,1,6
1,havana,transcript,944205,958458,.,-,.,,,,,,,,,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,957099,958458,.,-,.,,,,,,ENSE00001944259,1,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,956894,957025,.,-,.,,,,,,ENSE00003546702,2,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,956095,956215,.,-,.,,,,,,ENSE00003497251,3,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,955923,956013,.,-,.,,,,,,ENSE00003472906,4,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,954004,954523,.,-,.,,,,,,ENSE00001918683,5,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,953782,953892,.,-,.,,,,,,ENSE00003642636,6,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,953175,953288,.,-,.,,,,,,ENSE00003483523,7,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
1,havana,exon,952412,952600,.,-,.,,,,,,ENSE00003543641,8,1,protein_coding,ENSG00000188976,NOC2L,ensembl_havana,10,,,,,,retained_intron,ENST00000477976,NOC2L-203,havana,5,5
